,age,father,mother
6381,0,Non Interview,Non Interview
6382,0,Non Interview,Non Interview
6383,0,No,No
6384,0,No,No
6385,0,Non Interview,Non Interview
6386,0,No,No
6387,0,No,No
6388,0,No,No
6389,0,No,No
6390,0,Non Interview,Non Interview
6391,0,No,No
6392,0,No,No
6393,0,No,No
6394,0,Non Interview,Non Interview
6395,0,No,No
6396,0,No,No
6397,0,No,No
6398,0,Non Interview,Non Interview
6399,0,No,No
6400,0,No,No
6401,0,No,No
6402,0,No,No
6403,0,No,No
6404,0,Non Interview,Non Interview
6405,0,No,No
6406,0,No,No
6407,0,No,No
6408,0,No,No
6409,0,No,No
6410,0,No,No
6411,0,Yes,No
6412,0,No,No
6413,0,No,No
6414,0,No,No
6415,0,Non Interview,Non Interview
6416,0,No,No
6417,0,No,No
6418,0,No,No
6419,0,No,No
6420,0,No,No
6421,21,No,No
6422,0,No,No
6423,0,Non Interview,Non Interview
6424,0,No,No
6425,0,No,No
6426,0,No,No
6427,17,Non Interview,Non Interview
6428,0,No,No
6429,0,Non Interview,Non Interview
6430,0,Non Interview,Non Interview
6431,0,Non Interview,Non Interview
6432,0,No,No
6433,0,Non Interview,Non Interview
6434,0,Non Interview,Non Interview
6435,0,No,No
6436,25,No,No
6437,0,No,No
6438,0,No,No
6439,0,No,No
6440,0,Non Interview,Non Interview
6441,0,Non Interview,Non Interview
6442,0,Non Interview,Non Interview
6443,0,Non Interview,Non Interview
6444,0,No,No
6445,0,No,No
6446,0,No,No
6447,15,Non Interview,Non Interview
6448,0,Yes,No
6449,0,No,No
6450,0,No,No
6451,0,Non Interview,Non Interview
6452,0,No,No
6453,28,Non Interview,Non Interview
6454,0,No,No
6455,0,No,No
6456,0,No,No
6457,0,No,No
6458,0,No,No
6459,0,No,No
6460,0,No,No
6461,0,Non Interview,Non Interview
6462,0,No,No
6463,0,Non Interview,Non Interview
6464,0,No,No
6465,0,No,No
6466,0,No,No
6467,0,Non Interview,Non Interview
6468,0,No,No
6469,0,Non Interview,Non Interview
6470,0,Yes,No
6471,0,No,No
6472,0,No,No
6473,0,No,No
6474,0,No,No
6475,0,No,No
6476,0,No,No
6477,0,No,No
6478,19,Yes,No
6479,0,No,No
6480,0,Non Interview,Non Interview
6481,0,No,No
6482,0,Non Interview,Non Interview
6483,18,No,No
6484,0,No,No
6485,0,No,No
6486,20,Yes,No
6487,0,No,No
6488,0,No,No
6489,0,Valid Skip,No
6490,0,No,No
6491,0,No,No
6492,0,Don't Know,No
6493,0,No,No
6494,0,Non Interview,Non Interview
6495,0,Non Interview,Non Interview
6496,0,No,No
6497,0,Non Interview,Non Interview
6498,0,Non Interview,Non Interview
6499,0,No,No
6500,0,Non Interview,Non Interview
6501,0,No,No
6502,0,No,No
6503,0,Don't Know,No
6504,0,Non Interview,Non Interview
6505,0,No,No
6506,0,No,No
6507,0,No,Yes
6508,0,Non Interview,Non Interview
6509,0,No,No
6510,0,No,No
6511,0,Non Interview,Non Interview
6512,20,No,No
6513,0,Yes,No
6514,0,Non Interview,Non Interview
6515,0,No,No
6516,0,Non Interview,Non Interview
6517,21,Non Interview,Non Interview
6518,21,No,No
6519,0,No,No
6520,0,No,No
6521,0,Yes,No
6522,0,No,No
6523,0,No,No
6524,0,No,No
6525,0,Non Interview,Non Interview
6526,0,No,No
6527,0,Non Interview,Non Interview
6528,0,No,No
6529,0,No,No
6530,0,No,No
6531,0,Non Interview,Non Interview
6532,0,Non Interview,Non Interview
6533,0,No,No
6534,0,Non Interview,Non Interview
6535,0,No,No
6536,0,Yes,No
6537,0,Non Interview,Non Interview
6538,0,No,No
6539,0,Non Interview,Non Interview
6540,0,Non Interview,Non Interview
6541,0,Valid Skip,No
6542,0,No,No
6543,0,No,No
6544,0,No,No
6545,22,No,No
6546,0,No,No
6547,0,Non Interview,Non Interview
6548,0,No,No
6549,0,No,No
6550,0,No,No
6551,0,No,No
6552,0,No,No
6553,0,Non Interview,Non Interview
6554,0,Non Interview,Non Interview
6555,0,Non Interview,Non Interview
6556,20,No,No
6557,18,Yes,No
6558,26,Non Interview,Non Interview
6559,0,Non Interview,Non Interview
6560,0,No,No
6561,23,Don't Know,No
6562,0,No,No
6563,0,Non Interview,Non Interview
6564,0,No,No
6565,0,No,No
6566,0,No,No
6567,0,No,No
6568,23,No,No
6569,0,No,No
6570,25,Valid Skip,Yes
6571,0,Don't Know,Don't Know
6572,0,No,No
6573,18,No,No
6574,0,No,No
6575,0,Non Interview,Non Interview
6576,0,Yes,No
6577,0,Non Interview,Non Interview
6578,18,Don't Know,No
6579,0,No,No
6580,0,No,No
6581,0,Non Interview,Non Interview
6582,0,No,No
6583,21,Non Interview,Non Interview
6584,0,No,No
6585,0,No,No
6586,0,No,No
6587,0,No,No
6588,0,No,No
6589,0,No,No
6590,0,No,No
6591,22,Non Interview,Non Interview
6592,0,Non Interview,Non Interview
6593,18,Non Interview,Non Interview
6594,13,No,No
6595,0,Non Interview,Non Interview
6596,0,No,No
6597,0,No,No
6598,0,No,No
6599,0,No,No
6600,0,No,No
6601,0,No,No
6602,0,No,No
6603,0,No,No
6604,0,Valid Skip,No
6605,0,No,No
6606,0,No,No
6607,0,No,No
6608,0,No,No
6609,0,No,No
6610,0,No,No
6611,0,No,No
6612,0,No,No
6613,0,No,No
6614,0,Yes,No
6615,18,Non Interview,Non Interview
6616,0,Non Interview,Non Interview
6617,0,No,No
6618,0,No,No
6619,0,No,No
6620,0,No,No
6621,0,No,No
6622,0,No,No
6623,0,No,No
6624,0,Non Interview,Non Interview
6625,0,Non Interview,Non Interview
6626,0,Don't Know,No
6627,0,No,No
6628,0,No,No
6629,0,No,No
6630,0,No,No
6631,0,No,No
6632,0,No,No
6633,0,No,No
6634,0,No,No
6635,0,Non Interview,Non Interview
6636,0,Non Interview,Non Interview
6637,17,Non Interview,Non Interview
6638,0,No,No
6639,0,No,No
6640,0,No,No
6641,0,Non Interview,Non Interview
6642,0,Refused,Don't Know
6643,20,Non Interview,Non Interview
6644,0,No,No
6645,0,No,No
6646,0,No,No
6647,0,No,No
6648,0,No,No
6649,0,No,No
6650,23,No,No
6651,0,No,No
6652,0,No,No
6653,0,Non Interview,Non Interview
6654,0,No,No
6655,0,No,No
6656,0,No,No
6657,0,No,No
6658,0,Non Interview,Non Interview
6659,0,Non Interview,Non Interview
6660,0,Non Interview,Non Interview
6661,0,No,No
6662,0,No,No
6663,0,Don't Know,No
6664,0,No,No
6665,0,Yes,No
6666,0,Non Interview,Non Interview
6667,0,Yes,Yes
6668,0,No,No
6669,18,No,No
6670,0,No,No
6671,0,No,No
6672,0,No,No
6673,22,No,Yes
6674,0,Non Interview,Non Interview
6675,0,Don't Know,No
6676,0,No,No
6677,0,Non Interview,Non Interview
6678,0,No,No
6679,0,No,No
6680,0,No,No
6681,0,Non Interview,Non Interview
6682,0,No,No
6683,0,No,No
6684,0,Valid Skip,No
6685,0,No,No
6686,0,Don't Know,No
6687,0,No,No
6688,0,No,No
6689,0,No,No
6690,0,Non Interview,Non Interview
6691,0,Non Interview,Non Interview
6692,0,Non Interview,Non Interview
6693,0,No,No
6694,0,Non Interview,Non Interview
6695,0,Don't Know,No
6696,0,No,No
6697,0,Non Interview,Non Interview
6698,0,Yes,No
6699,0,Refused,Refused
6700,0,No,No
6701,0,Non Interview,Non Interview
6702,0,Non Interview,Non Interview
6703,25,No,No
6704,0,Non Interview,Non Interview
6705,0,Non Interview,Non Interview
6706,0,No,No
6707,0,No,No
6708,0,No,No
6709,0,Valid Skip,No
6710,0,Non Interview,Non Interview
6711,0,No,No
6712,0,No,No
6713,0,No,No
6714,0,Yes,Yes
6715,0,Valid Skip,No
6716,0,Non Interview,Non Interview
6717,0,No,No
6718,0,No,No
6719,0,No,No
6720,0,Don't Know,No
6721,0,Non Interview,Non Interview
6722,0,No,No
6723,30,No,No
6724,0,No,No
6725,0,No,No
6726,0,Non Interview,Non Interview
6727,0,No,No
6728,0,No,No
6729,0,No,No
6730,0,No,No
6731,0,No,No
6732,0,No,No
6733,0,No,No
6734,0,No,No
6735,0,No,No
6736,0,No,No
6737,0,Non Interview,Non Interview
6738,0,Valid Skip,No
6739,0,No,No
6740,0,No,No
6741,0,No,No
6742,0,No,No
6743,0,Non Interview,Non Interview
6744,0,Valid Skip,No
6745,0,No,No
6746,0,No,No
6747,0,No,No
6748,0,No,No
6749,0,No,No
6750,0,No,No
6751,0,No,No
6752,0,No,No
6753,0,No,No
6754,0,No,No
6755,0,No,No
6756,0,No,No
6757,0,Non Interview,Non Interview
6758,0,No,No
6759,13,No,No
6760,0,No,No
6761,0,No,No
6762,0,No,No
6763,0,No,No
6764,0,Valid Skip,No
6765,0,Valid Skip,No
6766,0,Don't Know,No
6767,0,No,No
6768,0,No,No
6769,17,No,No
6770,0,Yes,No
6771,0,No,No
6772,0,No,No
6773,0,Non Interview,Non Interview
6774,0,Don't Know,No
6775,0,No,No
6776,0,Valid Skip,No
6777,0,Valid Skip,No
6778,0,No,No
6779,0,No,No
6780,0,Non Interview,Non Interview
6781,0,No,No
6782,30,No,No
6783,0,No,No
6784,0,No,No
6785,0,No,No
6786,0,No,No
6787,0,No,No
6788,0,No,No
6789,0,No,No
6790,0,No,No
6791,0,No,No
6792,0,Non Interview,Non Interview
6793,0,No,No
6794,0,No,No
6795,0,No,No
6796,0,No,No
6797,0,No,No
6798,0,No,No
6799,0,Valid Skip,No
6800,0,No,No
6801,0,Don't Know,No
6802,0,No,No
6803,0,No,No
6804,0,No,No
6805,0,Don't Know,No
6806,29,No,No
6807,0,No,No
6808,0,No,No
6809,19,No,No
6810,0,No,No
6811,0,No,No
6812,0,Non Interview,Non Interview
6813,0,Non Interview,Non Interview
6814,0,Yes,No
6815,0,No,No
6816,0,Non Interview,Non Interview
6817,0,No,No
6818,0,Non Interview,Non Interview
6819,0,Non Interview,Non Interview
6820,0,Yes,No
6821,0,Yes,No
6822,34,Non Interview,Non Interview
6823,0,No,No
6824,0,No,No
6825,0,Yes,No
6826,0,Yes,No
6827,0,Non Interview,Non Interview
6828,0,Non Interview,Non Interview
6829,0,No,No
6830,0,No,No
6831,0,No,No
6832,0,Non Interview,Non Interview
6833,0,Non Interview,Non Interview
6834,0,Valid Skip,No
6835,0,Non Interview,Non Interview
6836,0,Non Interview,Non Interview
6837,0,Non Interview,Non Interview
6838,0,No,No
6839,0,No,No
6840,0,No,No
6841,0,Yes,No
6842,19,No,No
6843,0,Non Interview,Non Interview
6844,0,No,No
6845,0,No,No
6846,0,No,No
6847,0,Non Interview,Non Interview
6848,0,Don't Know,No
6849,0,Don't Know,No
6850,0,No,No
6851,22,No,No
6852,0,Don't Know,No
6853,0,Don't Know,No
6854,0,Valid Skip,No
6855,0,No,No
6856,0,No,No
6857,0,Valid Skip,Refused
6858,24,No,No
6859,0,No,No
6860,0,No,No
6861,0,No,No
6862,0,No,No
6863,0,Non Interview,Non Interview
6864,0,Non Interview,Non Interview
6865,25,No,No
6866,0,No,No
6867,0,No,No
6868,0,No,No
6869,0,No,No
6870,0,Don't Know,No
6871,28,Non Interview,Non Interview
6872,0,No,No
6873,0,No,No
6874,0,No,No
6875,0,No,No
6876,0,Non Interview,Non Interview
6877,0,No,No
6878,0,No,No
6879,0,No,No
6880,0,No,No
6881,0,No,No
6882,0,Non Interview,Non Interview
6883,0,No,No
6884,0,No,No
6885,0,No,No
6886,0,No,No
6887,0,Non Interview,Non Interview
6888,0,No,No
6889,0,Non Interview,Non Interview
6890,0,No,No
6891,0,No,No
6892,0,No,No
6893,0,No,No
6894,0,No,No
6895,0,No,No
6896,0,No,No
6897,17,Yes,No
6898,0,Valid Skip,No
6899,0,No,No
6900,0,Non Interview,Non Interview
6901,0,Non Interview,Non Interview
6902,0,No,No
6903,0,No,No
6904,0,Don't Know,No
6905,0,Non Interview,Non Interview
6906,0,No,No
6907,0,No,No
6908,17,No,No
6909,0,No,No
6910,0,No,No
6911,0,No,No
6912,0,Non Interview,Non Interview
6913,0,Non Interview,Non Interview
6914,0,Non Interview,Non Interview
6915,0,No,No
6916,0,Non Interview,Non Interview
6917,0,No,No
6918,0,No,No
6919,0,Yes,No
6920,0,Don't Know,No
6921,0,No,No
6922,0,No,No
6923,0,No,No
6924,0,No,No
6925,0,No,No
6926,0,Non Interview,Non Interview
6927,0,No,No
6928,0,No,No
6929,0,Don't Know,No
6930,0,No,No
6931,0,No,No
6932,0,No,No
6933,0,No,No
6934,0,No,No
6935,0,Non Interview,Non Interview
6936,19,Non Interview,Non Interview
6937,0,Don't Know,No
6938,0,Don't Know,Don't Know
6939,0,No,No
6940,0,Non Interview,Non Interview
6941,0,No,No
6942,0,No,No
6943,0,No,No
6944,0,Don't Know,No
6945,0,No,No
6946,0,No,No
6947,0,No,No
6948,27,Non Interview,Non Interview
6949,0,No,No
6950,0,Non Interview,Non Interview
6951,0,No,No
6952,0,No,No
6953,0,No,No
6954,0,Valid Skip,No
6955,19,Valid Skip,No
6956,0,Don't Know,No
6957,0,No,No
6958,0,No,No
6959,0,No,No
6960,0,No,No
6961,23,Yes,No
6962,0,Non Interview,Non Interview
6963,0,Yes,No
6964,0,No,No
6965,0,Non Interview,Non Interview
6966,0,No,No
6967,0,No,No
6968,0,No,No
6969,0,No,No
6970,0,Non Interview,Non Interview
6971,0,Non Interview,Non Interview
6972,0,No,No
6973,18,Yes,Yes
6974,0,Don't Know,No
6975,23,Non Interview,Non Interview
6976,0,Non Interview,Non Interview
6977,0,Non Interview,Non Interview
6978,0,Non Interview,Non Interview
6979,0,Don't Know,No
6980,0,No,No
6981,0,No,No
6982,0,No,No
6983,0,No,No
6984,0,Non Interview,Non Interview
6985,0,Valid Skip,No
6986,0,Valid Skip,No
6987,0,No,No
6988,0,Yes,No
6989,0,Non Interview,Non Interview
6990,0,No,No
6991,0,No,No
6992,0,No,No
6993,0,No,No
6994,0,Yes,No
6995,0,No,No
6996,0,No,No
6997,0,Yes,No
6998,0,No,No
6999,0,No,No
7000,0,No,No
7001,0,Non Interview,Non Interview
7002,0,Yes,No
7003,15,No,No
7004,0,No,No
7005,0,No,No
7006,0,No,No
7007,0,Non Interview,Non Interview
7008,0,No,No
7009,0,No,No
7010,0,No,No
7011,0,Non Interview,Non Interview
7012,0,No,No
7013,0,No,No
7014,0,No,No
7015,0,No,Yes
7016,0,No,No
7017,0,No,No
7018,0,No,No
7019,0,Non Interview,Non Interview
7020,0,No,No
7021,23,Non Interview,Non Interview
7022,0,No,No
7023,0,No,No
7024,0,No,No
7025,0,No,No
7026,0,Yes,No
7027,19,Non Interview,Non Interview
7028,0,No,No
7029,0,Non Interview,Non Interview
7030,0,No,No
7031,0,No,No
7032,0,Non Interview,Non Interview
7033,0,No,No
7034,0,No,No
7035,0,Yes,Yes
7036,0,Valid Skip,No
7037,0,Valid Skip,No
7038,0,Non Interview,Non Interview
7039,0,No,No
7040,0,Non Interview,Non Interview
7041,0,Non Interview,Non Interview
7042,0,No,No
7043,0,Valid Skip,No
7044,0,No,No
7045,21,No,No
7046,0,No,No
7047,0,No,No
7048,0,No,No
7049,18,No,No
7050,0,Valid Skip,No
7051,0,No,No
7052,0,Non Interview,Non Interview
7053,0,Yes,No
7054,0,No,No
7055,0,Yes,No
7056,21,Valid Skip,No
7057,0,No,No
7058,0,No,No
7059,0,No,No
7060,0,No,No
7061,0,No,No
7062,0,Non Interview,Non Interview
7063,21,No,No
7064,0,Non Interview,Non Interview
7065,0,Don't Know,No
7066,0,Non Interview,Non Interview
7067,0,Yes,No
7068,0,Yes,No
7069,0,Don't Know,No
7070,0,No,No
7071,0,No,No
7072,0,No,No
7073,0,No,No
7074,0,No,No
7075,21,Yes,No
7076,0,No,No
7077,0,No,No
7078,0,Non Interview,Non Interview
7079,0,No,No
7080,0,No,No
7081,19,Valid Skip,No
7082,17,No,No
7083,0,No,No
7084,0,No,No
7085,0,Don't Know,No
7086,0,No,No
7087,0,No,No
7088,0,Yes,Don't Know
7089,0,Don't Know,No
7090,0,Don't Know,No
7091,0,Valid Skip,No
7092,0,No,No
7093,0,No,No
7094,17,Non Interview,Non Interview
7095,0,Yes,No
7096,0,No,No
7097,23,Non Interview,Non Interview
7098,0,No,No
7099,0,No,No
7100,0,Non Interview,Non Interview
7101,0,No,No
7102,0,No,No
7103,0,Yes,No
7104,0,Non Interview,Non Interview
7105,0,Non Interview,Non Interview
7106,0,Non Interview,Non Interview
7107,0,No,No
7108,0,No,No
7109,0,Valid Skip,No
7110,0,No,No
7111,0,No,No
7112,0,Non Interview,Non Interview
7113,0,No,No
7114,0,No,No
7115,0,No,No
7116,0,No,No
7117,0,No,No
7118,0,No,No
7119,27,Non Interview,Non Interview
7120,0,No,No
7121,0,No,No
7122,0,No,No
7123,0,No,No
7124,0,No,No
7125,0,Yes,No
7126,0,No,No
7127,0,Valid Skip,No
7128,26,Valid Skip,No
7129,0,Non Interview,Non Interview
7130,0,No,No
7131,0,No,No
7132,0,No,No
7133,0,No,No
7134,18,Valid Skip,Yes
7135,0,No,No
7136,0,Yes,No
7137,0,Non Interview,Non Interview
7138,0,Valid Skip,No
7139,0,Valid Skip,No
7140,0,No,No
7141,0,No,No
7142,0,No,No
7143,22,No,No
7144,0,No,No
7145,0,No,No
7146,0,No,No
7147,0,No,No
7148,0,No,No
7149,0,No,No
7150,0,Non Interview,Non Interview
7151,0,No,No
7152,0,No,No
7153,0,Valid Skip,No
7154,0,Don't Know,No
7155,0,No,No
7156,0,No,No
7157,0,No,No
7158,0,No,No
7159,0,No,No
7160,0,No,No
7161,0,No,No
7162,0,No,No
7163,30,No,No
7164,0,No,No
7165,0,No,No
7166,0,No,No
7167,0,Non Interview,Non Interview
7168,0,No,No
7169,0,No,No
7170,27,No,No
7171,0,No,No
7172,0,No,No
7173,0,No,No
7174,0,Valid Skip,No
7175,0,Valid Skip,No
7176,0,No,No
7177,0,No,No
7178,0,No,No
7179,0,Valid Skip,No
7180,25,No,No
7181,0,No,No
7182,0,No,No
7183,0,No,No
7184,0,No,No
7185,0,No,No
7186,0,No,No
7187,0,No,No
7188,0,No,No
7189,0,No,No
7190,0,No,No
7191,0,No,No
7192,0,No,No
7193,0,No,No
7194,0,Don't Know,No
7195,0,No,No
7196,0,Valid Skip,No
7197,23,Valid Skip,No
7198,30,No,No
7199,0,No,No
7200,0,No,No
7201,0,Non Interview,Non Interview
7202,0,No,No
7203,0,Yes,No
7204,0,Yes,No
7205,0,No,No
7206,0,No,No
7207,0,No,No
7208,16,No,No
7209,17,Non Interview,Non Interview
7210,0,No,No
7211,29,No,No
7212,19,No,No
7213,0,No,No
7214,18,Don't Know,No
7215,0,No,No
7216,0,Non Interview,Non Interview
7217,0,No,No
7218,0,No,No
7219,0,No,No
7220,0,No,No
7221,0,No,No
7222,0,No,No
7223,0,No,No
7224,0,No,No
7225,22,Valid Skip,No
7226,29,No,No
7227,19,Non Interview,Non Interview
7228,17,Non Interview,Non Interview
7229,0,No,No
7230,0,No,No
7231,0,No,No
7232,0,Non Interview,Non Interview
7233,0,Non Interview,Non Interview
7234,0,Non Interview,Non Interview
7235,0,No,No
7236,0,No,No
7237,0,Non Interview,Non Interview
7238,0,No,No
7239,0,No,No
7240,0,No,No
7241,0,No,No
7242,0,No,No
7243,0,No,No
7244,0,No,No
7245,0,No,No
7246,0,No,No
7247,0,No,No
7248,0,No,No
7249,0,No,No
7250,0,No,No
7251,0,No,No
7252,0,No,No
7253,0,No,No
7254,0,No,No
7255,0,No,No
7256,0,No,No
7257,0,No,No
7258,0,No,Yes
7259,0,No,No
7260,28,No,No
7261,0,No,No
7262,0,No,No
7263,0,No,No
7264,0,No,No
7265,28,No,No
7266,0,No,No
7267,0,No,No
7268,0,No,No
7269,0,No,No
7270,0,No,No
7271,0,No,No
7272,0,No,No
7273,0,Non Interview,Non Interview
7274,0,No,No
7275,25,No,No
7276,0,No,No
7277,0,Valid Skip,No
7278,27,Valid Skip,No
7279,0,No,No
7280,0,No,No
7281,0,No,No
7282,0,No,No
7283,0,No,No
7284,0,Valid Skip,No
7285,0,No,No
7286,0,No,No
7287,0,Non Interview,Non Interview
7288,26,No,No
7289,0,No,No
7290,0,No,No
7291,0,No,No
7292,0,No,No
7293,0,No,No
7294,0,No,No
7295,0,No,No
7296,0,Don't Know,No
7297,0,Valid Skip,No
7298,0,Valid Skip,No
7299,0,No,No
7300,0,No,No
7301,0,No,No
7302,0,No,No
7303,0,No,No
7304,24,Non Interview,Non Interview
7305,0,No,No
7306,0,No,No
7307,0,No,No
7308,0,Valid Skip,No
7309,0,Non Interview,Non Interview
7310,27,No,No
7311,0,No,No
7312,0,Non Interview,Non Interview
7313,0,No,No
7314,0,No,No
7315,0,No,No
7316,0,Don't Know,No
7317,0,Non Interview,Non Interview
7318,0,Valid Skip,No
7319,24,No,No
7320,24,Valid Skip,No
7321,0,Valid Skip,Yes
7322,0,Valid Skip,Don't Know
7323,0,No,No
7324,0,Non Interview,Non Interview
7325,0,No,No
7326,0,No,No
7327,0,No,No
7328,0,Valid Skip,No
7329,0,Valid Skip,No
7330,0,No,No
7331,0,Non Interview,Non Interview
7332,0,No,No
7333,0,Non Interview,Non Interview
7334,0,No,No
7335,0,No,No
7336,0,No,No
7337,0,No,No
7338,0,No,No
7339,0,No,No
7340,0,No,No
7341,0,Non Interview,Non Interview
7342,0,No,No
7343,0,No,No
7344,0,No,No
7345,0,No,No
7346,0,No,No
7347,0,No,No
7348,0,No,No
7349,0,No,No
7350,0,No,No
7351,0,Don't Know,No
7352,0,Don't Know,No
7353,24,No,No
7354,0,Yes,No
7355,25,No,No
7356,0,No,No
7357,0,Yes,No
7358,0,No,No
7359,0,No,No
7360,0,Don't Know,No
7361,0,No,No
7362,0,No,No
7363,0,No,No
7364,0,No,No
7365,0,No,No
7366,0,No,No
7367,0,No,No
7368,0,Yes,No
7369,0,No,No
7370,0,No,No
7371,0,No,No
7372,22,No,No
7373,0,No,No
7374,0,No,No
7375,15,No,No
7376,16,No,No
7377,0,No,No
7378,0,Yes,No
7379,0,No,No
7380,0,Valid Skip,No
7381,0,No,No
7382,0,No,No
7383,0,Valid Skip,No
7384,0,No,No
7385,0,Yes,No
7386,0,No,No
7387,0,No,No
7388,0,Valid Skip,No
7389,0,No,No
7390,0,Yes,No
7391,0,Non Interview,Non Interview
7392,0,Non Interview,Non Interview
7393,0,No,No
7394,0,No,No
7395,0,Don't Know,No
7396,0,No,No
7397,0,No,No
7398,0,No,No
7399,0,Non Interview,Non Interview
7400,0,No,No
7401,0,Non Interview,Non Interview
7402,0,No,No
7403,0,No,No
7404,0,No,No
7405,24,No,No
7406,0,No,No
7407,0,No,No
7408,0,No,No
7409,0,No,No
7410,0,Non Interview,Non Interview
7411,0,Non Interview,Non Interview
7412,0,No,No
7413,0,No,No
7414,0,Don't Know,No
7415,0,No,No
7416,0,No,No
7417,0,Non Interview,Non Interview
7418,0,No,No
7419,0,Non Interview,Non Interview
7420,0,No,No
7421,0,No,No
7422,0,No,No
7423,0,Non Interview,Non Interview
7424,0,No,No
7425,0,Non Interview,Non Interview
7426,0,No,No
7427,0,No,No
7428,0,Non Interview,Non Interview
7429,0,Non Interview,Non Interview
7430,22,No,No
7431,0,No,No
7432,0,No,No
7433,0,No,No
7434,0,No,No
7435,21,Yes,No
7436,0,Non Interview,Non Interview
7437,0,No,No
7438,0,No,No
7439,0,No,No
7440,0,Non Interview,Non Interview
7441,18,No,No
7442,26,No,No
7443,0,No,No
7444,0,No,No
7445,0,Yes,No
7446,0,No,No
7447,0,No,No
7448,0,No,No
7449,19,No,No
7450,19,No,No
7451,0,Non Interview,Non Interview
7452,0,Non Interview,Non Interview
7453,0,No,No
7454,0,No,No
7455,0,No,No
7456,0,No,No
7457,0,No,No
7458,0,Non Interview,Non Interview
7459,0,Yes,No
7460,26,Don't Know,Yes
7461,0,Non Interview,Non Interview
7462,0,Valid Skip,No
7463,0,Don't Know,Yes
7464,0,Don't Know,No
7465,0,No,No
7466,0,No,No
7467,0,Non Interview,Non Interview
7468,0,No,No
7469,0,No,No
7470,0,No,No
7471,0,No,No
7472,0,Yes,No
7473,0,Valid Skip,No
7474,0,No,No
7475,23,Don't Know,No
7476,0,Don't Know,Don't Know
7477,19,Non Interview,Non Interview
7478,0,No,No
7479,30,Non Interview,Non Interview
7480,21,No,No
7481,0,Yes,No
7482,0,No,No
7483,0,No,No
7484,0,No,No
7485,0,No,No
7486,0,No,No
7487,0,No,No
7488,0,No,No
7489,0,No,No
7490,0,No,No
7491,0,No,No
7492,0,Non Interview,Non Interview
7493,0,No,No
7494,0,No,No
7495,0,No,No
7496,0,No,No
7497,0,No,No
7498,0,No,No
7499,0,No,No
7500,0,No,No
7501,29,Non Interview,Non Interview
7502,0,Valid Skip,No
7503,0,No,No
7504,0,No,No
7505,0,No,No
7506,0,No,No
7507,0,No,No
7508,0,No,No
7509,0,No,No
7510,0,No,No
7511,0,Non Interview,Non Interview
7512,0,No,No
7513,0,No,No
7514,0,No,No
7515,0,Non Interview,Non Interview
7516,0,No,No
7517,0,No,No
7518,0,Yes,No
7519,0,Non Interview,Non Interview
7520,0,Valid Skip,No
7521,0,No,No
7522,0,No,No
7523,0,No,No
7524,0,No,No
7525,0,Non Interview,Non Interview
7526,24,No,No
7527,0,No,No
7528,0,Non Interview,Non Interview
7529,0,Non Interview,Non Interview
7530,0,Non Interview,Non Interview
7531,0,No,No
7532,0,No,No
7533,0,Non Interview,Non Interview
7534,0,No,No
7535,0,No,No
7536,0,No,No
7537,0,Valid Skip,No
7538,0,Non Interview,Non Interview
7539,0,No,No
7540,0,No,No
7541,0,No,No
7542,0,No,No
7543,0,Non Interview,Non Interview
7544,0,Non Interview,Non Interview
7545,0,No,No
7546,0,No,No
7547,0,Non Interview,Non Interview
7548,0,No,No
7549,0,Non Interview,Non Interview
7550,0,Non Interview,Non Interview
7551,0,Yes,No
7552,21,Non Interview,Non Interview
7553,0,No,No
7554,0,No,No
7555,0,Non Interview,Non Interview
7556,0,No,No
7557,0,Non Interview,Non Interview
7558,0,No,No
7559,0,No,No
7560,0,No,No
7561,0,No,No
7562,0,No,No
7563,0,Don't Know,No
7564,0,Non Interview,Non Interview
7565,0,Non Interview,Non Interview
7566,0,Non Interview,Non Interview
7567,0,No,No
7568,0,No,No
7569,0,No,No
7570,0,No,No
7571,0,No,No
7572,0,No,No
7573,0,No,No
7574,0,No,No
7575,0,No,No
7576,0,No,No
7577,21,Non Interview,Non Interview
7578,0,Don't Know,No
7579,16,No,No
7580,0,No,No
7581,0,Yes,No
7582,0,No,No
7583,0,No,No
7584,0,No,No
7585,18,No,No
7586,0,No,No
7587,0,No,No
7588,0,No,No
7589,0,Yes,No
7590,0,Non Interview,Non Interview
7591,0,Non Interview,Non Interview
7592,0,Non Interview,Non Interview
7593,0,Non Interview,Non Interview
7594,15,Non Interview,Non Interview
7595,0,No,Yes
7596,0,No,No
7597,0,No,No
7598,0,No,No
7599,0,Non Interview,Non Interview
7600,0,No,No
7601,0,Non Interview,Non Interview
7602,0,Non Interview,Non Interview
7603,0,Non Interview,Non Interview
7604,19,Non Interview,Non Interview
7605,0,No,No
7606,0,No,No
7607,0,No,No
7608,25,Valid Skip,No
7609,27,Yes,No
7610,0,Valid Skip,No
7611,0,Don't Know,No
7612,0,No,No
7613,0,No,No
7614,0,Non Interview,Non Interview
7615,17,Non Interview,Non Interview
7616,0,Yes,No
7617,22,Non Interview,Non Interview
7618,0,No,Yes
7619,0,No,No
7620,0,Don't Know,No
7621,0,Yes,No
7622,0,No,No
7623,0,No,Yes
7624,0,Valid Skip,No
7625,0,No,No
7626,0,Non Interview,Non Interview
7627,0,No,No
7628,0,Non Interview,Non Interview
7629,21,No,No
7630,0,No,No
7631,0,No,No
7632,0,Don't Know,No
